,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника (местный),Номер срока в сутках по ПДЗВ,Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная дальность видимости,Пр.нал.знака >,Общее количество облачности,Количество облачности нижнего яруса,Форма облаков верхнего яруса,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,"Слоисто-дожд,разорванно-дождевые облака",Высота нижней границы облачности,Признак способа определения выс. н. г,Признак наличия облачности ниже уровня станции,Погода между сроками,Погода в срок наблюдения,Направление ветра,Средняя скорость ветра,Признак наличия знака >,Максимальная скорость ветра,Признак наличия знака >,Сумма осадков,Температура поверхности почвы,Температура поверхности почвы по минимальному термометру,Мин. температура пов-сти почвы между сроками,Макс. температура пов-сти почвы между сроками,Температура пов-сти почвы по макс. терм-ру п/встр.,Температура воздуха по сухому терм-ру,Темп.воздуха по смоченному терм-ру,Признак нал. льда на батисте,Температура воздуха по мин. терм-ру,Мин.температура воздуха между сроками,Макс. темперура воздуха между сроками,Темпера воздуха по макс. терм-ру после встрях.,Парциальное давление водяного пара,Указатель точности элемента,Относительная влажность воздуха,Дефицит насыщения водяного пара,Указатель точности элемента,Температура точки росы,Атмосферное давление на уровне станции,Атмосферное давление на уровне моря,Характеристика барической тенденции,Величина барической тенденции,date
6459,28537,1983,9,8,15,1983,9,8,18,8,20,4,20,78,0, 3, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2, 45, 2,0, 3,0,   0.0,  8.0,  8.0,  8.0, 20.0,  8.0, 10.0,  7.0,0, 10.0,  9.9, 14.3, 10.1, 7.60,1.0, 62,   4.70,1.0,  3.0, 978.5,1019.0, 7, 0.6,1983-09-08
6460,28537,1983,9,9,15,1983,9,9,18,8,20,4,20,70,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2, 90, 3,0, 4,0,   0.0, 12.0, 12.0, 12.0, 17.0, 12.0, 13.0, 10.6,0, 13.0, 13.0, 15.5, 13.1,10.80,1.0, 72,   4.20,1.0,  8.1, 974.7,1014.6, 7, 0.6,1983-09-09
6461,28537,1983,9,10,15,1983,9,10,18,8,20,4,20,70,0, 8, 6, 0, 1, 2, 0, 0, 400,1,  , 8, 2,110, 3,0, 5,0,   2.2, 12.0, 12.0, 11.0, 16.0, 12.0, 12.5, 11.9,0, 12.7, 12.7, 15.6, 12.5,13.40,1.0, 92,   1.10,1.0, 11.3, 965.0,1004.5, 3, 0.2,1983-09-10
6462,28537,1983,9,11,15,1983,9,11,18,8,20,4,20,75,0, 7, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,340, 1,0, 2,0,   0.0,  8.0,  7.0,  7.0, 12.0,  7.0,  9.1,  8.2,0,  9.0,  9.0, 10.6,  9.1,10.10,1.0, 88,   1.50,1.0,  7.1, 967.0,1007.2, 2, 0.2,1983-09-11
6463,28537,1983,9,12,15,1983,9,12,18,8,20,4,20,80,0,10,10, 8, 8, 0, 2, 0, 500,1,  , 2, 2,360, 5,0, 8,0,   0.0,  6.0,  6.0,  5.0,  7.0,  6.0,  5.6,  4.5,0,  5.7,  5.5,  7.1,  5.7, 7.50,1.0, 83,   1.60,1.0,  2.9, 975.8,1016.9, 2, 1.6,1983-09-12
6464,28537,1983,9,13,15,1983,9,13,18,8,20,4,20,82,1,12, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,  0, 0,0, 0,0,   0.0,  5.0,  5.0,  5.0, 16.0,  5.0,  7.6,  5.7,0,  7.8,  7.6, 10.7,  7.7, 7.60,1.0, 73,   2.80,1.0,  3.0, 977.1,1018.0, 7, 0.7,1983-09-13
6465,28537,1983,9,14,15,1983,9,14,18,8,20,4,20,80,0,12,12, 0, 0, 2, 0, 0, 500,1,  , 2, 2,270, 3,0, 7,0,   0.0,  7.0,  7.0,  6.0, 10.0,  7.0,  7.6,  6.4,0,  7.6,  7.5,  9.6,  7.6, 8.60,1.0, 83,   1.80,1.0,  4.8, 973.9,1014.5, 7, 0.1,1983-09-14
6466,28537,1983,9,15,15,1983,9,15,18,8,20,4,20,59,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8,81,315, 3,0, 4,0,   1.6,  8.0,  8.0,  8.0, 10.0,  8.0,  8.4,  7.9,0,  8.4,  8.4,  9.9,  8.5,10.20,1.0, 93,   0.80,1.0,  7.3, 970.1,1010.4, 2, 0.5,1983-09-15
6467,28537,1983,9,16,15,1983,9,16,18,8,20,4,20,63,0,12,12, 0, 0, 2, 0, 0, 500,1,  , 8,25,290, 1,0, 2,0,   1.7,  9.0,  9.0,  8.0, 12.0,  9.0,  9.1,  8.6,0,  9.3,  8.8,  9.6,  9.4,10.80,1.0, 93,   0.80,1.0,  8.1, 969.5,1009.8, 7, 0.2,1983-09-16
6468,28537,1983,9,17,15,1983,9,17,18,8,20,4,20,60,0,12,12, 0, 0, 2, 0, 0, 400,1,  , 2, 2,290, 2,0, 3,0,   0.0,  9.0,  9.0,  7.0, 14.0,  9.0,  9.3,  9.0,0,  9.5,  9.3, 11.6,  9.6,11.20,1.0, 96,   0.50,1.0,  8.6, 975.1,1015.6, 3, 1.9,1983-09-17
6469,28537,1983,9,18,15,1983,9,18,18,8,20,4,20,67,0,10,10, 8, 8, 0, 2, 0, 400,1,  , 5, 2,340, 2,0, 3,0,   0.0,  6.0,  6.0,  6.0,  8.0,  6.0,  7.3,  6.3,0,  7.4,  7.1,  8.4,  7.4, 8.70,1.0, 85,   1.50,1.0,  5.0, 984.0,1025.2, 2, 0.9,1983-09-18
6470,28537,1983,9,19,15,1983,9,19,18,8,20,4,20,66,0, 9, 0, 4, 1, 0, 0, 0,    ,0,  , 1, 2,  0, 0,0, 0,0,   0.0,  6.0,  6.0,  6.0, 20.0,  6.0,  9.0,  7.0,0,  9.1,  8.9, 13.3,  9.0, 8.40,1.0, 73,   3.10,1.0,  4.5, 985.9,1026.8, 7, 0.6,1983-09-19
6471,28537,1983,9,20,15,1983,9,20,18,8,20,4,20,61,0,12, 2, 0, 1, 2, 0, 0, 500,1,  , 2, 2,250, 4,0, 6,0,   0.0, 10.0, 10.0,  9.0, 15.0, 10.0, 11.5,  9.5,0, 11.5, 11.5, 12.8, 11.6,10.30,1.0, 75,   3.30,1.0,  7.4, 982.3,1022.6, 7, 0.1,1983-09-20
6472,28537,1983,9,21,15,1983,9,21,18,8,20,4,20,50,0, 9, 2, 0, 1, 2, 0, 0, 500,1,  , 2,10,200, 2,0, 3,0,   0.0, 12.0, 12.0, 11.0, 21.0, 12.0, 14.8, 12.8,0, 15.0, 14.8, 18.5, 15.1,13.20,1.0, 78,   3.60,1.0, 11.1, 980.3,1020.1, 7, 0.5,1983-09-21
6473,28537,1983,9,22,15,1983,9,22,18,8,20,4,20,63,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,270, 3,0, 4,0,   0.0, 10.0, 10.0, 10.0, 23.0, 10.0, 14.9, 12.4,0, 15.0, 14.9, 18.6, 15.1,12.40,1.0, 73,   4.50,1.0, 10.2, 979.7,1019.5, 2, 0.4,1983-09-22
6474,28537,1983,9,23,15,1983,9,23,18,8,20,4,20,60,0, 1, 0, 0, 1, 0, 0, 0,    ,0,  , 1, 2, 90, 2,0, 3,0,   0.0, 11.0, 11.0, 10.0, 21.0, 11.0, 14.0, 11.8,0, 13.9, 13.4, 19.0, 14.1,12.10,1.0, 76,   3.90,1.0,  9.8, 980.4,1020.4, 7, 0.2,1983-09-23
6475,28537,1983,9,24,15,1983,9,24,18,8,20,4,20,61,0,12, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,135, 1,0, 1,0,   0.0, 12.0, 12.0, 11.0, 22.0, 12.0, 14.4, 11.2,0, 14.7, 14.5, 20.5, 14.5,10.70,1.0, 65,   5.70,1.0,  8.0, 976.9,1016.6, 6, 0.2,1983-09-24
6476,28537,1983,9,25,15,1983,9,25,18,8,20,4,20,78,0, 8, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,  0, 0,0, 0,0,   0.0,  8.0,  8.0,  8.0, 16.0,  8.0, 12.6, 10.5,0, 12.6, 12.6, 15.9, 12.7,11.00,1.0, 75,   3.60,1.0,  8.4, 972.4,1012.2, 7, 0.9,1983-09-25
6477,28537,1983,9,26,15,1983,9,26,18,8,20,4,20,41,0, 3, 0, 1, 1, 0, 0, 0,    ,0,  , 0,10,200, 1,0, 1,0,   0.0, 10.0, 10.0,  8.0, 22.0, 10.0, 13.2, 10.7,0, 13.5, 13.2, 19.6, 13.4,10.80,1.0, 71,   4.40,1.0,  8.1, 963.1,1002.6, 7, 1.5,1983-09-26
6478,28537,1983,9,27,15,1983,9,27,18,8,20,4,20,63,0,10,12, 8, 2, 0, 0, 3, 300,1,  , 6,61,250, 8,0,10,0,   2.2,  4.0,  4.0,  3.0,  8.0,  4.0,  3.8,  3.3,0,  3.7,  3.7,  7.7,  3.9, 7.30,1.0, 92,   0.70,1.0,  2.6, 948.3, 988.5, 2, 1.2,1983-09-27
6479,28537,1983,9,28,15,1983,9,28,18,8,20,4,20,70,0,10,10, 8, 8, 0, 2, 0, 500,1,  , 2, 2,225, 3,0, 6,0,   0.0,  3.0,  3.0,  1.0,  7.0,  3.0,  4.4,  2.8,0,  4.5,  3.4,  5.6,  4.7, 6.20,1.0, 74,   2.20,1.0,  0.2, 955.8, 996.2, 2, 2.1,1983-09-28
6480,28537,1983,9,29,15,1983,9,29,18,8,20,4,20,65,0,10,12, 8, 1, 2, 0, 0, 400,1,  , 8,81,225, 3,0, 5,0,   2.6,  3.0,  3.0,  2.0,  9.0,  3.0,  3.2,  2.7,0,  3.2,  3.1,  9.2,  3.4, 7.00,1.0, 91,   0.70,1.0,  1.9, 955.2, 995.8, 2, 1.7,1983-09-29
6481,28537,1983,9,30,15,1983,9,30,18,8,20,4,20,63,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 2,81,270, 5,0, 8,0,   0.0,  1.0,  1.0,  1.0,  4.0,  1.0,  1.8,  1.3,0,  1.8,  1.8,  3.8,  2.0, 6.30,1.0, 91,   0.60,1.0,  0.5, 959.2,1000.2, 2, 0.6,1983-09-30
6482,28537,1983,10,1,15,1983,10,1,18,8,20,4,20,66,0, 2, 1, 1, 0, 2, 0, 0, 400,1,  , 8, 2,200, 2,0, 3,0,   0.4, -0.1,  0.0, -1.0,  6.0,  0.0,  1.9,  1.0,0,  2.0,  1.7,  4.6,  2.1, 5.80,1.0, 84,   1.20,1.0, -0.6, 965.4,1006.7, 1, 0.2,1983-10-01
6483,28537,1983,10,2,15,1983,10,2,18,8,20,4,20,60,0, 8, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,225, 1,0, 3,0,   0.0,  0.0,  0.0, -0.1,  6.0,  0.0,  3.3,  1.8,0,  3.2,  3.2,  6.2,  3.5, 5.80,1.0, 74,   2.00,1.0, -0.8, 961.1,1001.9, 7, 0.2,1983-10-02
6484,28537,1983,10,3,15,1983,10,3,18,8,20,4,20,56,0,10, 8, 8, 1, 2, 0, 0, 400,1,  , 8,84,225, 3,0, 5,0,   2.3,  1.0,  1.0, -0.1,  1.0,  1.0,  0.9,  0.8,0,  1.0,  0.5,  1.6,  1.0, 6.40,1.0, 98,   0.10,1.0,  0.6, 958.7, 999.7, 2, 1.8,1983-10-03
6485,28537,1983,10,4,15,1983,10,4,18,8,20,4,20,68,0, 3, 0, 0, 1, 0, 0, 0,    ,0,  , 1, 1,  0, 0,0, 0,0,   0.0, -1.0, -1.0, -1.0,  3.0, -1.0, -0.4, -1.2,0, -0.4, -0.4,  1.5, -0.3, 5.00,1.0, 84,   1.00,1.0, -2.8, 969.7,1011.5, 2, 1.5,1983-10-04
6486,28537,1983,10,5,15,1983,10,5,18,8,20,4,20,40,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8,84,160, 2,0, 3,0,   1.8, -1.0, -1.0, -1.0,  2.0, -1.0,  0.5,  0.3,0,  0.6,  0.5,  1.8,  0.7, 6.10,1.0, 96,   0.20,1.0, -0.1, 972.1,1013.8, 7, 0.2,1983-10-05
6487,28537,1983,10,6,15,1983,10,6,18,8,20,4,20,68,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0, 0,0,   0.0, -2.0, -2.0, -2.0,  2.0, -2.0, -0.3, -0.5,0, -0.3, -0.3,  2.0, -0.3, 5.70,1.0, 96,   0.20,1.0, -0.9, 976.4,1018.4, 2, 1.3,1983-10-06
6488,28537,1983,10,7,15,1983,10,7,18,8,20,4,20,65,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 2, 2,160, 3,0, 5,0,   0.0,  2.0,  2.0, -0.1,  3.0,  2.0,  3.3,  1.9,0,  3.4,  2.9,  4.2,  3.4, 5.90,1.0, 76,   1.80,1.0, -0.5, 971.2,1012.5, 7, 2.7,1983-10-07
6489,28537,1983,10,8,15,1983,10,8,18,8,20,4,20,62,0,12,12, 0, 0, 2, 0, 0, 400,1,  , 8,80,225, 4,0, 6,0,   0.4,  6.0,  6.0,  6.0,  9.0,  6.0,  5.0,  4.0,0,  4.9,  4.9,  9.1,  5.2, 7.30,1.0, 84,   1.40,1.0,  2.5, 957.4, 997.8, 2, 0.3,1983-10-08
6490,28537,1983,10,9,15,1983,10,9,18,8,20,4,20,76,0, 9, 7, 1, 0, 2, 0, 0, 400,1,  , 2, 2,250, 6,0, 9,0,   0.0,  3.0,  3.0,  3.0,  6.0,  3.0,  5.5,  3.5,0,  5.5,  5.3,  6.5,  5.5, 6.20,1.0, 69,   2.80,1.0,  0.3, 972.5,1013.5, 2, 2.6,1983-10-09
6491,28537,1983,10,10,15,1983,10,10,18,8,20,4,20,64,0, 6, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,200, 4,0, 6,0,   0.0,  7.0,  7.0,  6.0, 10.0,  7.0,  9.3,  7.2,0,  9.4,  9.2, 11.6,  9.4, 8.60,1.0, 74,   3.10,1.0,  4.8, 972.3,1012.7, 2, 0.1,1983-10-10
6492,28537,1983,10,11,15,1983,10,11,18,8,20,4,20,72,0, 3, 0, 0, 1, 0, 0, 0,    ,0,  , 1, 1,135, 2,0, 3,0,   0.0,  8.0,  8.0,  8.0, 13.0,  8.0, 11.2,  8.0,0, 11.3, 11.3, 14.1, 11.3, 8.30,1.0, 62,   5.00,1.0,  4.3, 962.9,1002.6, 7, 0.3,1983-10-11
6493,28537,1983,10,12,15,1983,10,12,18,8,20,4,20,69,0, 4, 0, 1, 1, 0, 0, 0,    ,0,  , 1, 1,270, 1,0, 1,0,   0.0,  3.0,  3.0,  2.0,  8.0,  3.0,  5.2,  4.1,0,  5.3,  5.2,  8.3,  5.4, 7.30,1.0, 83,   1.50,1.0,  2.5, 968.1,1008.9, 2, 1.9,1983-10-12
6494,28537,1983,10,13,15,1983,10,13,18,8,20,4,20,64,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8, 2,200, 2,0, 4,0,   0.0,  4.0,  4.0,  4.0,  6.0,  4.0,  5.7,  4.6,0,  5.8,  5.7,  6.2,  5.8, 7.60,1.0, 83,   1.60,1.0,  3.0, 972.3,1013.3, 8, 0.1,1983-10-13
6495,28537,1983,10,14,15,1983,10,14,18,8,20,4,20,62,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8,80,  0, 0,0, 0,0,   0.4,  6.0,  6.0,  6.0,  8.0,  6.0,  6.6,  6.0,0,  6.6,  6.6,  8.8,  6.7, 8.90,1.0, 91,   0.90,1.0,  5.2, 967.4,1007.9, 7, 0.5,1983-10-14
6496,28537,1983,10,15,15,1983,10,15,18,8,20,4,20,65,0,10,10, 8, 8, 0, 2, 0, 400,1,  , 2, 2,360, 3,0, 6,0,   0.0,  3.0,  3.0,  3.0,  4.0,  3.0,  3.6,  3.0,0,  3.8,  3.2,  4.4,  3.8, 7.10,1.0, 90,   0.80,1.0,  2.1, 975.9,1017.3, 2, 1.5,1983-10-15
6497,28537,1983,10,16,15,1983,10,16,18,8,20,4,20,66,0,10, 5, 8, 1, 2, 0, 0, 300,1,  , 2, 2,225, 3,0, 4,0,   0.0,  3.0,  3.0,  3.0,  6.0,  3.0,  3.0,  2.8,0,  3.0,  2.9,  3.4,  3.2, 7.30,1.0, 97,   0.30,1.0,  2.5, 976.6,1018.0, 2, 0.9,1983-10-16
6498,28537,1983,10,17,15,1983,10,17,18,8,20,4,20,70,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,340, 1,0, 2,0,   0.0,  3.0,  3.0,  1.0,  7.0,  3.0,  4.4,  3.6,0,  4.5,  4.1,  6.8,  4.6, 7.30,1.0, 87,   1.10,1.0,  2.4, 980.8,1022.2, 2, 1.4,1983-10-17
6499,28537,1983,10,18,15,1983,10,18,18,8,20,4,20,68,0,12,12, 0, 0, 0, 2, 0, 400,1,  , 2, 2,340, 3,0, 5,0,   0.0,  3.0,  3.0,  2.0,  5.0,  3.0,  4.0,  2.4,0,  3.9,  3.8,  5.6,  4.2, 6.00,1.0, 74,   2.20,1.0, -0.3, 986.0,1027.7, 2, 0.7,1983-10-18
6500,28537,1983,10,19,15,1983,10,19,18,8,20,4,20,62,0,10, 6, 8, 1, 0, 2, 0, 600,1,  , 2, 2,225, 1,0, 2,0,   0.0,  5.0,  5.0,  5.0,  6.0,  5.0,  6.2,  4.4,0,  6.3,  5.8,  7.9,  6.2, 6.90,1.0, 73,   2.60,1.0,  1.7, 981.8,1023.0, 7, 0.7,1983-10-19
6501,28537,1983,10,20,15,1983,10,20,18,8,20,4,20,68,0,10, 0, 8, 1, 0, 0, 0,    ,0,  , 2, 2,200, 2,0, 3,0,   0.0,  6.0,  6.0,  5.0,  7.0,  6.0,  7.8,  5.6,0,  7.6,  6.9,  7.8,  7.8, 7.30,1.0, 69,   3.30,1.0,  2.5, 971.4,1011.9, 7, 1.0,1983-10-20
6502,28537,1983,10,21,15,1983,10,21,18,8,20,4,20,60,0,10,10, 8, 8, 2, 0, 0, 500,1,  , 8,25,200, 3,0, 7,0,   0.4,  7.0,  7.0,  6.0,  7.0,  7.0,  8.0,  7.1,0,  7.9,  7.0,  8.6,  8.1, 9.40,1.0, 87,   1.30,1.0,  6.1, 971.9,1012.4, 4, 0.0,1983-10-21
6503,28537,1983,10,22,15,1983,10,22,18,8,20,4,20,76,0, 7, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,  0, 0,0, 0,0,   0.0, -1.0, -1.0, -1.0,  6.0, -1.0,  3.2,  1.4,0,  3.3,  2.9,  7.1,  3.4, 5.30,1.0, 69,   2.40,1.0, -1.9, 978.0,1019.5, 2, 0.8,1983-10-22
6504,28537,1983,10,23,15,1983,10,23,18,8,20,4,20,70,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,270, 1,0, 2,0,   0.0,  1.0,  1.0,  1.0,  5.0,  1.0,  3.5,  1.8,0,  3.4,  3.4,  6.3,  3.6, 5.60,1.0, 71,   2.20,1.0, -1.2, 977.7,1019.2, 2, 0.4,1983-10-23
6505,28537,1983,10,24,15,1983,10,24,18,8,20,4,20,56,0,10,10, 8, 8, 0, 0, 2, 300,1,  , 6,63,135, 2,0, 2,0,   3.2,  2.0,  2.0,  2.0,  2.0,  2.0,  2.5,  2.3,0,  2.5,  1.5,  3.1,  2.5, 7.00,1.0, 96,   0.30,1.0,  2.0, 969.4,1010.7, 7, 1.2,1983-10-24
6506,28537,1983,10,25,15,1983,10,25,18,8,20,4,20,68,0, 8, 8, 0, 0, 0, 2, 0, 400,1,  , 1, 3,180, 3,0, 5,0,   0.0, -2.0, -2.0, -2.0,  0.0, -2.0,  1.0,  0.0,0,  1.0,  1.0,  2.0,  1.0, 5.30,1.0, 81,   1.30,1.0, -1.9, 971.6,1013.2, 2, 0.1,1983-10-25
6507,28537,1983,10,26,15,1983,10,26,18,8,20,4,20,60,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8, 2,270, 3,0, 5,0,   0.5, -0.1,  0.0, -3.0,  2.0,  0.0, -0.3, -1.0,0, -0.4, -0.6,  2.1, -0.1, 5.10,1.0, 86,   0.90,1.0, -2.4, 973.1,1015.1, 2, 1.7,1983-10-26
6508,28537,1983,10,27,15,1983,10,27,18,8,20,4,20,68,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 2, 2,160, 2,0, 3,0,   0.0, -4.0, -4.0, -4.0, -2.0, -4.0, -2.7, -3.5,1, -2.7, -2.7, -0.9, -2.7, 4.00,1.0, 80,   1.00,1.0, -5.7, 971.1,1013.3, 7, 3.0,1983-10-27
6509,28537,1983,10,28,15,1983,10,28,18,8,20,4,20,60,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8,81,225, 4,0, 7,0,   0.6, -0.1,  0.0, -0.1, -0.1,  0.0,  1.5,  1.0,0,  1.5,  1.1,  2.1,  1.7, 6.20,1.0, 91,   0.60,1.0,  0.1, 963.9,1005.1, 7, 1.0,1983-10-28
6510,28537,1983,10,29,15,1983,10,29,18,8,20,4,20,56,0, 8, 8, 0, 0, 2, 0, 0, 400,1,  , 8,10,225, 5,0, 7,0,   0.1,  4.0,  4.0,  4.0,  5.0,  4.0,  6.0,  5.2,0,  5.9,  5.9,  6.3,  6.1, 8.20,1.0, 88,   1.20,1.0,  4.1, 964.6,1005.1, 2, 1.4,1983-10-29
6511,28537,1983,10,30,15,1983,10,30,18,8,20,4,20,60,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 1,315, 1,0, 2,0,   0.0, -5.0, -5.0, -7.0, -0.1, -5.0, -3.2, -4.6,1, -3.3, -3.3, -0.3, -3.0, 3.20,1.0, 66,   1.60,1.0, -8.7, 980.0,1022.7, 2, 1.3,1983-10-30
6512,28537,1983,10,31,15,1983,10,31,18,8,20,4,20,70,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,200, 1,0, 2,0,   0.0, -6.0, -6.0, -7.0, -2.0, -6.0, -3.6, -5.5,1, -3.5, -3.6,  0.7, -3.7, 2.50,1.0, 54,   2.20,1.0,-11.6, 980.2,1022.9, 3, 0.3,1983-10-31
6513,28537,1983,11,1,15,1983,11,1,18,8,20,4,20,74,0,12, 0, 1, 1, 0, 0, 0,    ,0,  , 1, 3,200, 1,0, 2,0,   0.0, -4.0, -4.0, -4.0, -1.0, -4.0, -1.0, -2.9,1, -0.9, -1.1,  1.4, -0.8, 3.50,1.0, 61,   2.20,1.0, -7.6, 976.0,1018.2, 7, 0.2,1983-11-01
6514,28537,1983,11,2,15,1983,11,2,18,8,20,4,20,62,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,200, 3,0, 5,0,   0.0, -4.0, -4.0, -5.0, -0.1, -4.0, -0.8, -2.4,1, -0.9, -0.9,  1.4, -0.5, 3.90,1.0, 67,   1.90,1.0, -6.1, 959.9,1001.3, 7, 3.0,1983-11-02
6515,28537,1983,11,3,15,1983,11,3,18,8,20,4,20,70,0,12,12, 0, 0, 2, 0, 0, 500,1,  , 2, 2,270, 4,0, 6,0,   0.0, -2.0, -2.0, -2.0,  0.0, -2.0, -1.6, -2.4,1, -1.6, -1.7,  0.7, -1.6, 4.40,1.0, 82,   1.00,1.0, -4.3, 944.9, 985.7, 2, 1.6,1983-11-03
6516,28537,1983,11,4,15,1983,11,4,18,8,20,4,20,62,0, 3, 3, 0, 0, 2, 0, 0, 400,1,  , 8,38,340, 9,0,14,0,   0.4, -6.0, -6.0, -7.0, -5.0, -6.0, -6.0, -7.2,1, -6.2, -6.2, -5.2, -6.0, 2.50,1.0, 63,   1.40,1.0,-11.8, 963.8,1006.3, 2, 2.5,1983-11-04
6517,28537,1983,11,5,15,1983,11,5,18,8,20,4,20,57,0, 4, 4, 0, 0, 2, 0, 0, 400,1,  , 8,85,270, 3,0, 5,0,   1.7, -1.0, -1.0, -2.0, -1.0, -1.0, -0.8, -1.3,1, -0.7, -1.5,  0.1, -0.6, 5.10,1.0, 89,   0.60,1.0, -2.4, 963.8,1005.3, 3, 0.3,1983-11-05
6518,28537,1983,11,6,15,1983,11,6,18,8,20,4,20,80,0, 6, 6, 0, 0, 2, 0, 0, 500,1,  , 2, 2,225, 1,0, 2,0,   0.0,-11.0,-11.0,-11.0, -8.0,-11.0, -9.7,-10.2,1, -9.8, -9.9, -7.4, -9.5, 2.20,1.0, 75,   0.70,1.0,-13.3, 989.7,1034.0, 8, 0.3,1983-11-06
6519,28537,1983,11,7,15,1983,11,7,18,8,20,4,20, 5,0,10,10, 8, 8, 2, 0, 0, 300,1,  , 8,86,225, 8,0,12,0,   0.6, -0.1,  0.0, -2.0, -0.1,  0.0, -0.4, -0.5,1, -0.5, -0.6,  0.7, -0.2, 5.80,1.0, 98,   0.10,1.0, -0.7, 969.1,1010.9, 3, 0.7,1983-11-07
6520,28537,1983,11,8,15,1983,11,8,18,8,20,4,20,40,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8,86,250, 4,0, 5,0,   0.4, -1.0, -1.0, -2.0, -0.1, -1.0, -1.2, -1.4,1, -1.2, -1.3, -0.2, -1.0, 5.30,1.0, 95,   0.30,1.0, -1.9, 970.3,1012.2, 7, 0.6,1983-11-08
6521,28537,1983,11,9,15,1983,11,9,18,8,20,4,20,60,0,10,10, 8, 8, 2, 0, 0, 300,1,  , 8,80,225, 5,0, 7,0,   0.9,  1.0,  1.0,  0.0,  1.0,  1.0,  1.9,  1.4,0,  2.0,  1.7,  2.7,  1.9, 6.40,1.0, 91,   0.60,1.0,  0.6, 964.2,1005.4, 7, 1.5,1983-11-09
6522,28537,1983,11,10,15,1983,11,10,18,8,20,4,20,67,0,10,10, 8, 8, 2, 0, 0, 400,1,  , 8, 2,340, 6,0, 8,0,   0.0, -4.0, -4.0, -5.0, -0.1, -4.0, -4.6, -5.2,1, -4.8, -4.8, -3.0, -4.5, 3.50,1.0, 81,   0.80,1.0, -7.3, 963.3,1005.5, 2, 2.9,1983-11-10
6523,28537,1983,11,11,15,1983,11,11,18,8,20,4,20,62,0, 6, 2, 2, 0, 0, 2, 0, 400,1,  , 1, 3,  0, 0,0, 0,0,   0.0,-14.0,-14.0,-19.0,-13.0,-14.0, -9.2, -9.5,1, -9.4,-10.5, -7.2, -9.0, 2.50,1.0, 82,   0.60,1.0,-11.7, 967.2,1010.3, 2, 0.4,1983-11-11
6524,28537,1983,11,12,15,1983,11,12,18,8,20,4,20,65,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2, 2,135, 2,0, 3,0,   0.0, -4.0, -4.0, -4.0, -3.0, -4.0, -3.6, -4.0,1, -3.5, -3.9, -2.3, -3.5, 4.10,1.0, 87,   0.60,1.0, -5.4, 971.4,1013.7, 2, 0.2,1983-11-12
6525,28537,1983,11,13,15,1983,11,13,18,8,20,4,20,60,0,10,10, 8, 8, 2, 0, 0, 300,1,  , 8,85,270, 3,0, 5,0,   1.2, -0.1,  0.0, -1.0,  0.0,  0.0, -2.2, -2.6,1, -2.0, -2.2,  2.2, -2.0, 4.60,1.0, 89,   0.60,1.0, -3.7, 968.9,1010.9, 3, 1.6,1983-11-13
6526,28537,1983,11,14,15,1983,11,14,18,8,20,4,20,62,0, 6, 6, 0, 0, 2, 0, 0, 400,1,  , 8,36,200, 8,0,10,0,   0.0,-11.0,-11.0,-11.0, -5.0,-11.0, -6.4, -6.9,1, -6.5, -6.5, -5.0, -6.2, 3.10,1.0, 81,   0.70,1.0, -9.2, 972.7,1015.5, 8, 0.3,1983-11-14
